1:ID : a2,1:ID : a1,1:ID : a3,1:ID : a7,1:ID : a4,1:ID : a6,1:ID : a9,1:ID : a5,1:ID : a10,1:ID : a12,1:ID : a11,1:ID : a8
-3.2467663518140273,1.3932972917853645,2.3196592763970267,1.6923747860637404,-2.445108406657268,3.080372254325515,-1.0939392215620822,-0.09588060671730148,0.6499694255286124,-0.8581052217108486,-1.5550613579177985,-0.12668401556442888
-2.1323087525934885,-1.172320935586506,2.9161113052520884,0.29437423789027706,-1.640513585192612,1.8718406054956762,-0.9173412217791352,-1.4658039572650874,-0.5937509942752669,-0.5812463564084577,-0.9956129028642845,1.7561606644306467
-3.4356037109762725,-2.610211260279697,1.9775539534724211,0.3554975713938354,-3.535541817409107,0.1857592373139184,-1.5875246211825722,-3.3538140904029463,-1.339544488294614,-2.6335842989413583,-2.720406196135986,-2.5150096032177722
-1.3961656603548795,-2.396616213966154,-1.072550185403255,-0.9221898285692862,-3.0124356878857004,0.5681365731068275,-0.5218674634197327,-1.8746381532645668,-2.852873819752959,-3.158122969208508,-0.8031090321524592,-2.846617487139162
2.359687086732858,0.8367182883984966,-0.6687506791518696,-0.5533095571154808,0.38598716556433255,-0.4685008497928558,0.3078835469084914,2.3516342119308726,0.7865490611508354,0.8909904899725266,-0.2979430613084817,-3.4325484145713556
-0.8827862690863371,-2.1383157940231965,-0.2128083086466953,-0.6293903126177416,-2.779204920662633,-0.6583254551220716,-1.8890918017035698,-0.7407241130238462,-0.503843277576482,-0.5470800267725442,-0.8423014436650929,-1.839380633128699
0.19998248114595354,1.9875163711284076,-2.0976951777223602,-0.8482578807244673,-0.6267246792771601,0.18883927796788363,-0.5010987475220724,0.9974092597772531,-1.1639135736028032,-0.0744329904798493,0.005633398573910556,-0.1329961360943488
0.8152919470991371,0.5691826151837446,-0.5014705172375822,1.0110546411002919,-1.0624204474658527,-0.5605642558914636,-1.8065566665402883,1.5602092372021261,-0.5200103379604192,-0.7287509738399477,0.06421964893406046,-0.12087884860247844
2.527721085244962,-0.749072407318834,1.8070267815135461,-0.8833359897769318,-0.46287300849455626,0.10599119723380601,-0.11581250313023049,1.3739265948597288,0.5741400019633746,-0.054038842689293924,-0.7289520354210084,-0.14642954109636427
0.05408750445560273,0.9363514036288482,0.4449411826434787,1.112557291009077,0.16460745278036268,0.8992799986958504,0.4031502414291299,0.9765038714634917,0.9795278113129636,0.8404136669551102,1.2519422249178318,0.20465023110798555
-3.189487742511845,3.4309746939000436,-2.429667748024613,0.7061192179675646,0.10967058347307113,1.6004355296102086,-1.054927986658507,-0.5932329062359515,-0.1098818498390069,1.762406264207075,-1.7287628103660548,-1.9598676427885913
0.07842375002194495,-0.2997159202802939,-1.5361046357127146,-0.4646287050985578,-0.3550243187861278,-1.5565611792343925,-2.4240116465312664,0.02375879904922463,-1.7332469931464358,-1.6481591541603575,-0.41471158537398667,-1.0930656468456923
0.2759941084044578,0.4452810625965032,-2.8202607442064527,-0.31261524679456165,-0.3256503238958804,-0.49403500458546784,1.5909052261113923,1.2242788229373027,1.612953693974808,2.607177699679127,0.22902298525713682,-1.415831377012848
-0.838678208392883,-0.4618179556229698,-0.16741086754078988,-0.17293936439441765,-0.5652430062139093,-0.25433301205064984,-0.06276700087909537,-0.40940843551634576,-0.34403048968824557,-0.9665565436647217,-0.5515386266137905,-0.0036620606498408426
-0.7315940704579036,2.319859097090256,0.7129564657112916,1.958877274457098,0.631945180135992,2.3738456612075396,2.475244022786666,2.198523042494208,1.5819314627926024,1.8104105467437523,0.913191741516291,0.6983585085170733
-2.1339042438223332,-4.196032595127091,3.5333066640463375,-0.6858819117037783,-1.124739717875898,0.921340087641786,0.4010886783792845,-3.891860929955534,-0.6624738658271516,-0.47298440778886564,-0.07032656915629842,-1.0228194332657234
-1.6053222591581189,-0.26678010173708844,-1.4692514342445593,-0.2557069659228241,-1.4263449277679952,-0.9466342448411706,-2.5074410844313206,-0.18696006073861549,0.7245379005647172,-2.1794922429410413,-0.39966968752365983,-0.9953582839174865
0.3230043307205053,2.142055131350219,-1.0566656196413757,-0.5394238835266258,-5.102694288653482,9.337953692941992,4.121405829646841,0.2896972827869789,1.304498614769203,6.010107066434923,9.432547355748111,-2.959777510509089
0.8641846305390753,-0.7685801927366428,-0.7674599833780564,-1.2420773310447157,-0.13922630781360068,-1.5460204579922396,-0.9075069060856173,0.9911404116901696,0.08535730480483154,0.21383105091975366,0.3736843869820502,-1.1103609050553491
-0.5893987976559675,-0.10838027642086945,-0.08300238008046446,-0.3342263402846317,-0.992231760801098,0.1375214551411117,0.5590443548180875,-1.195994262502189,-0.9824411974672763,1.56917011421639,0.9571185731283712,-1.8603189016120218
-1.6824757444441516,-0.31540046103329855,-0.9017069649981663,0.000324426437863512,-0.717478822235012,0.5744705609640934,0.9728767960293003,-0.33063394352151787,0.19527921509626772,-0.26800706440869115,-0.21593754710735824,-0.5144101710885663
2.427189172802716,4.441126981728588,-1.014133197175583,4.244236171615417,4.234950653165254,3.1127424556785526,0.8022155677537895,3.6458637086907646,1.6689379707982637,1.8384570206374828,-0.4191029000247204,4.461369944985383
-1.341287208453101,1.9011803207702305,-0.5795744514912151,2.7643455667007952,-0.7286883590308839,-1.151741918092875,0.14732712820336347,-1.5922287791896426,0.5618642949138395,0.4309964381498693,0.11923874061526643,-1.5678507913188884
-0.8442609103404539,-0.12275415188517691,0.5515111231237236,0.49640785417761607,-1.9533930483472222,-0.24902453239639744,-0.6971931819629977,-0.6862662101532041,-0.5805544386608703,0.261915280796612,-0.24169796218299194,-0.10880694432087507
-2.0829416132501333,-1.817195583138651,-0.5814010833780738,-3.5275812069712655,-2.5404146593736563,-0.6947623604641604,-3.244802930228441,-0.13511761389049481,-2.658685101092716,-2.5302851110322186,-2.331531480659773,-3.165124066011738
0.5937175805866153,-0.6303300529947891,-1.1956033488827948,-0.6093965014140665,0.27745047824017033,-0.6828466669598664,-0.8872442220236924,0.2838726833014614,-1.2582481015680538,-0.09443608754675947,-0.4136225680150911,-0.4387121353205387
-0.7207488775183464,0.00490842714976833,-1.2830943528939063,-1.2646234710741522,-0.5672923252137483,-1.1792146204595402,-1.7819693644529464,0.2000390744766342,0.17811759355766224,-1.3928520005329166,-0.7421273776553376,-0.3991681282194408
-1.84630217142605,1.3193532732787225,0.34176801072028434,1.5899950671468266,-2.007814593596772,0.35856355488367125,-1.373549877935668,-0.47720586107872065,0.15293901354760878,-0.8917131729620117,0.3129502463761694,-0.43211595314421686
0.8689485880887802,0.28696406317739237,2.7027818773337393,1.9155595989978678,-0.08128115811400383,2.3872508265848307,0.24804845731624575,0.08086020502916297,0.2628430708388255,1.0123921421738484,-0.48325010451097866,0.9462201376487346
-1.1406612552319717,3.1490098622365945,-3.1392513238183994,-0.4660024323222136,0.373013447284327,-0.10690318011498356,-0.7682933906685264,1.5313230873271002,2.5320639421304065,-0.45040764041916215,2.4167707713405653,0.6254971718873371
-1.240603167996952,2.2110791455702237,1.0417737167077057,2.2637509096939987,0.5494288834368399,1.6162508029586236,1.3935002804189094,0.19848378586011184,4.012351947064805,3.1641848429143447,4.856118265743268,-0.47404258993014725
-0.44971682088074344,-0.9657429757707732,0.2876053127644521,0.13404133253534342,-1.748014259944082,-0.5252754626334247,-0.37179746079368436,0.700161127599666,0.05132661949501882,-0.7652598869719113,-1.3666099493773598,-1.8989675324629522
0.18553559493648827,0.14478202583765076,-0.9769831247487931,-0.7539389574456078,0.910767553669967,-0.0073606128913666635,0.15714298189704812,-0.10918684975688364,-0.3845699318563105,0.11133816590955603,-0.3286715778076279,0.9344251834858439
-1.5338483560250504,1.5011064263721512,-0.7599551924866568,0.9213413313012833,1.715754905518934,2.2677370615254,2.4996600364187835,-0.17302866239821868,0.573820109830169,2.229160950553055,1.4576900262910237,1.776756692930928
-0.450132660854042,2.030034520313717,-0.4291779115914417,-0.2532307728383875,0.055582323683607715,1.1823037956077687,0.6147403584592215,0.8802834011217537,0.4240781808036268,-0.3166035061241578,1.2858830594261919,1.6768618588273312
-1.7634780524420233,0.17413475193044098,1.3623757473263907,0.34835482172329413,-1.4531903632714638,-0.2504395826737077,0.17646752141115485,-0.9183138967952356,-1.2575001978120692,-0.22614453650970098,-0.7431986656759172,-0.932551217846098
-0.4123579930851242,-1.0597435880302395,-0.4012511218914898,1.2673437874643483,-1.983210789409482,-0.7045298388689283,-2.805066566101638,-1.0743693084703527,-0.4353484242322845,-0.14551739931666652,-2.6631570294975124,-0.21456671185794618
0.3759716453628721,-1.5421284632549044,-1.2996131706243188,-1.069600367851367,-1.581893652781917,-0.9537143705280865,-0.3757741065032516,0.3761365343910826,-0.9856456821940232,-2.4258506567729894,-0.8395573451663612,-1.7332728792064498
-0.2901252857889982,1.0158543011911096,-0.8212329476082906,0.02313803853505081,-0.13765563143647414,0.13095861737635195,0.42095558175039033,0.2871132146632219,-0.3767642130222838,-1.2918703958995907,0.2306732805530386,-0.10016290466688879
-0.4441521634034228,0.9872724992509766,0.3963786728664157,0.4510975791044389,-0.7431564332682806,-0.17642495744935166,-1.3353494617049078,0.2076020248370205,0.22733960713244805,-0.39970613267526445,-0.5045265291317399,-0.38850282413416526
